gene	effect	se	zscore	pvalue	n_samples	status
ENSG00000157510	-53.49167622579421	12.224608616597019	-4.375737326524304	1.4369643698051083e-05	578	NA
ENSG00000172955	1722.3126356882306	424.2710280293448	4.0594632249296705	5.598494510756419e-05	578	NA
ENSG00000161526	959.1779177608685	245.56686140396576	3.9059745776649746	0.0001049754385548736	578	NA
ENSG00000138180	1995.3544771309114	524.9543847329004	3.8010054495423606	0.00015946086373465194	578	NA
ENSG00000175602	-252.03525145329792	67.391082929826	-3.7398902124149123	0.0002025052372163828	578	NA
ENSG00000163060	-913.4581758260614	244.4348022089146	-3.737021764377656	0.0002047728402371625	578	NA
ENSG00000288593	255.56509779102686	69.40735736296364	3.6821038503822736	0.0002530798174653763	578	NA
ENSG00000123364	5564.086636362061	1534.8570022660963	3.625149853144053	0.0003143683830597952	578	NA
ENSG00000166527	490.9708636462593	136.53039702578232	3.5960553425589517	0.00035081104010738993	578	NA
ENSG00000259916	-486.60949822630477	135.46269151809778	-3.5922030839118078	0.0003559230132003295	578	NA
ENSG00000135974	1373.8547218357735	386.7082405859559	3.552690575597907	0.00041254538831998495	578	NA
ENSG00000154001	-1490.5828709458397	422.39930503676084	-3.528847829936927	0.0004506840726594538	578	NA
ENSG00000105053	-62.28950022468143	17.819878032130603	-3.4955065411990307	0.0005095732767844077	578	NA
ENSG00000135778	369.63171118889176	105.83315898435002	3.4925888515106185	0.0005150551340763718	578	NA
ENSG00000255398	-985.3995982653358	283.96842703650134	-3.4701026749663	0.0005591893048228022	578	NA
ENSG00000148985	451.26391013932346	130.1020930476857	3.468536897203674	0.0005623904172255774	578	NA
ENSG00000163703	220.01619008422446	63.65895625810009	3.4561702393012323	0.0005882809602397242	578	NA
ENSG00000155066	-952.3439748809809	275.8304022897365	-3.452643243729979	0.0005958663873518596	578	NA
ENSG00000109572	-1024.849044319357	298.88290508625056	-3.4289316213103915	0.0006492803373681475	578	NA
ENSG00000163481	-688.9454654798948	202.23088290866284	-3.40672727909246	0.0007033163097244533	578	NA
ENSG00000115306	-207.5466284568235	61.26770311442415	-3.3875372815789655	0.0007533625465593689	578	NA
ENSG00000164305	113.98892001234756	33.955596004540105	3.356999535425808	0.0008398858540117795	578	NA
ENSG00000145536	-696.3683474973087	208.9151822606022	-3.3332586936101856	0.0009134417801660708	578	NA
ENSG00000172742	440.0732644739499	132.48816214984058	3.3216044160703113	0.0009517004929146896	578	NA
ENSG00000166825	-33.28399574958528	10.021408178863505	-3.321289299420584	0.0009527553292291561	578	NA
ENSG00000267710	-2178.335935785855	662.4247053784056	-3.288427979964146	0.0010689133681573378	578	NA
ENSG00000196344	-232.21296378646736	70.64260287585348	-3.287151864924284	0.0010736786765036762	578	NA
ENSG00000149735	4124.3410519736435	1265.7475101650823	3.258423199612485	0.001186313830971998	578	NA
ENSG00000175550	1667.4225257550008	511.7268149678361	3.2584231996124817	0.0011863138309720122	578	NA
ENSG00000175592	-103.43930042826828	32.07518833712791	-3.2249007968734027	0.001331541484347887	578	NA
ENSG00000166337	-875.8953381181403	272.98579848246425	-3.2085747426689126	0.0014080736562759176	578	NA
ENSG00000144029	-131.8303237245657	41.51440310063771	-3.1755321979455515	0.0015755593290002888	578	NA
ENSG00000174501	-1529.9656315519742	482.29660940085853	-3.1722504403516356	0.00159316089903925	578	NA
ENSG00000182698	53644.91141669204	16931.081981068408	3.1684278344807155	0.0016138920287322948	578	NA
ENSG00000100726	400.8377760580811	127.37197297219451	3.1469856884888214	0.0017348663908332096	578	NA
ENSG00000133247	-110.02458745069968	35.12335758024635	-3.1325190708014308	0.001821150498690622	578	NA
ENSG00000205409	-40824.67884110459	13039.54212987967	-3.130836837250307	0.0018314365357908345	578	NA
ENSG00000120451	470.7513097244738	150.38549531037683	3.130297298638423	0.0018347468700255721	578	NA
ENSG00000155287	2007.9225849542115	642.2749991890591	3.126266143769302	0.0018596549721330814	578	NA
ENSG00000148965	-706.57741426936	226.75813630191772	-3.11599586146089	0.0019245282581980797	578	NA
ENSG00000100156	164.04625535470657	52.78133517194495	3.1080353465916613	0.001976238002073673	578	NA
ENSG00000170786	-573.6598120538695	184.98262159055528	-3.1011551632326904	0.002021957082515553	578	NA
ENSG00000135205	-45292.61870979568	14639.10525964368	-3.0939471987168505	0.0020708964104538597	578	NA
ENSG00000157017	347.8413193748001	112.44369168206698	3.093471178074771	0.002074166448797265	578	NA
ENSG00000009724	7338.190576168359	2374.247214113425	3.090744103035006	0.0020929918836347094	578	NA
ENSG00000173715	-266.88668165588905	86.38910409007558	-3.0893558217436023	0.0021026356463972047	578	NA
ENSG00000189127	-1548.8288819610614	507.2275374232115	-3.0535189193972663	0.002366166553829582	578	NA
ENSG00000181541	1378.0106563596983	454.075690110531	3.0347598128943285	0.002515896210306462	578	NA
ENSG00000167645	710.0359247932803	234.00460788788638	3.0342818083884255	0.002519822604270045	578	NA
ENSG00000112941	-142.727967820882	47.09663474372039	-3.0305343173147326	0.0025508002811335836	578	NA
ENSG00000285253	-9398.785491807705	3111.6043073890423	-3.020559352450009	0.0026349652815009514	578	NA
ENSG00000150471	-449.7450160945586	148.94048541846848	-3.019629047340211	0.002642943207791862	578	NA
ENSG00000174428	625.7706238911679	207.91567806558973	3.0097327422021554	0.0027291908160613134	578	NA
ENSG00000198796	85.66225916361847	28.50978255705618	3.0046619609316183	0.002774375304333859	578	NA
ENSG00000204963	-7695.522434184436	2565.887183192272	-2.9991663252358123	0.0028241183430101607	578	NA
ENSG00000134308	1964.0748303331618	656.3976723553285	2.992202612915341	0.002888322062656955	578	NA
ENSG00000214087	-492.03798159550337	164.54158031687393	-2.990356484044564	0.0029055654955325123	578	NA
ENSG00000152240	-45.9205671701132	15.465715284762075	-2.969184827510527	0.0031101623334560667	578	NA
ENSG00000110768	-36.15171669063714	12.208371265370717	-2.961223565766073	0.0031904455522261082	578	NA
ENSG00000112081	-949.0916481400748	320.9825010765594	-2.9568329892030514	0.003235526975566639	578	NA
ENSG00000253649	-1262.1992595856238	426.91600854240045	-2.956551720548246	0.003238434716381032	578	NA
ENSG00000100593	307.8984531143878	104.16439958147832	2.9558894819294466	0.0032452903343620013	578	NA
ENSG00000272804	2425.2084399506975	820.6246401691444	2.955320034566378	0.0032511959583981904	578	NA
ENSG00000221977	3661.377898947026	1241.4523500130306	2.9492697797934775	0.0033145509544072237	578	NA
ENSG00000163823	-424.238209934401	144.1394750674485	-2.9432479182811186	0.0033787261825235513	578	NA
ENSG00000185133	2685.273669399795	912.7800448552707	2.9418628118952452	0.003393646868795514	578	NA
ENSG00000176893	1882.4456152269852	644.5834699321434	2.920406282564388	0.003632594859288084	578	NA
ENSG00000197879	-496.5938083668245	170.22889875835608	-2.9172121301903684	0.003669449624690941	578	NA
ENSG00000152402	1262.5053663580254	433.27368501815425	2.9138750171387082	0.0037083177128374493	578	NA
ENSG00000109854	57.53212450995897	19.74500775725803	2.913755477700982	0.003709716951203234	578	NA
ENSG00000119778	-729.3875319993833	250.5373295101457	-2.9112928337884525	0.0037386500831609972	578	NA
ENSG00000175727	3503.0552986967273	1203.7396460188736	2.910143659621395	0.0037522217570122706	578	NA
ENSG00000176895	3655.642724457073	1260.623819206756	2.8998680405367687	0.0038755865532009164	578	NA
ENSG00000185271	-3445.8880223926226	1194.5559435129526	-2.8846602296908324	0.0040649530167584744	578	NA
ENSG00000159387	-1132.631232257943	392.7836116126423	-2.88360104335241	0.004078450495805324	578	NA
ENSG00000137218	-2265.6571581688386	787.5491547496656	-2.8768453937189635	0.004165503338504065	578	NA
ENSG00000197183	64.87455456026838	22.611514241068488	2.869093766504104	0.004267470330342454	578	NA
ENSG00000163357	-1529.0672819695208	533.1832524847266	-2.867808159472004	0.004284599296861961	578	NA
ENSG00000173442	2343.4211898237086	819.5992864526228	2.8592279526821804	0.004400528786291611	578	NA
ENSG00000104213	168.76649059910264	59.06212314964366	2.8574402950517848	0.0044250382202325024	578	NA
ENSG00000196408	391.3930340816839	137.1951691202601	2.85281935647897	0.004488968727012799	578	NA
ENSG00000196860	426.28658122598824	149.6830637501858	2.84792795220601	0.004557554241552758	578	NA
ENSG00000173372	8.012079598468667	2.818028253837584	2.8431509114778524	0.0046254533486607295	578	NA
ENSG00000197756	-353.3894660566615	124.7016684643226	-2.833879212753011	0.004759865108024077	578	NA
ENSG00000134954	231.65507786999936	81.74709593186846	2.833801925674163	0.004761000281961284	578	NA
ENSG00000104343	-56.39514088923232	19.919588696914758	-2.8311398265952685	0.004800250822334736	578	NA
ENSG00000128536	-675.8741606792801	239.54553945112357	-2.8214850597006595	0.004945078147427397	578	NA
ENSG00000261934	3574.179277075189	1266.8816559608624	2.821241637100163	0.004948780306390507	578	NA
ENSG00000162591	-529.5231743560938	187.69373591142946	-2.8212085597037175	0.00494928356689798	578	NA
ENSG00000109472	389.23462172664	138.46810050909744	2.8110057139194096	0.0051067493421862765	578	NA
ENSG00000137269	-321.3751305585751	114.35177802446375	-2.8104078144707287	0.005116116343038736	578	NA
ENSG00000179915	1841.0143541262846	656.1778070261524	2.805663852713796	0.0051909913034788235	578	NA
ENSG00000011304	-593.4008530580672	211.70816586919264	-2.8029190589875954	0.005234764963526137	578	NA
ENSG00000165120	599.2321615431088	213.88928228493535	2.8015997582563954	0.005255923766607735	578	NA
ENSG00000185359	-490.46845488330075	175.1051672980565	-2.8009936111619504	0.005265671033329342	578	NA
ENSG00000129103	2731.980474287748	975.9022187619319	2.7994407859361634	0.005290716278755902	578	NA
ENSG00000177023	16020.200071208415	5728.894618832639	2.796385888919145	0.005340303292619814	578	NA
ENSG00000163393	72.48130965961089	25.92746150159391	2.7955420801668165	0.00535407394646027	578	NA
ENSG00000128590	-357.7350229037086	128.12411395620106	-2.7920975361905684	0.005410621765966246	578	NA
ENSG00000120436	172.30267789035122	61.818490901872714	2.787235265316571	0.005491364200081622	578	NA
ENSG00000051128	25.379763936306848	9.123637158952585	2.781759455591996	0.0055835992375484955	578	NA
ENSG00000113805	402.456762927396	144.702097460606	2.7812780187029538	0.005591775256376195	578	NA
ENSG00000240247	9426.075622856628	3389.4991744886433	2.7809641299820327	0.005597111713349723	578	NA
ENSG00000110148	-1176.4089515762448	423.3686289589469	-2.778687108841781	0.0056359617338035545	578	NA
ENSG00000100347	807.2511496047408	290.55104700941325	2.778345347275887	0.005641813797017581	578	NA
ENSG00000152582	-13748.171537221533	4948.406812292063	-2.778302605006214	0.005642546069416713	578	NA
ENSG00000128655	-52926.59075924172	19052.455442532962	-2.777940665909533	0.005648750357083412	578	NA
ENSG00000275074	-132.61321180402786	47.781180087140456	-2.7754277220063592	0.005691997146481243	578	NA
ENSG00000162444	-57.305175189140584	20.65739372114458	-2.774075760122823	0.005715387552729115	578	NA
ENSG00000051009	82.33264896584448	29.68219283458359	2.77380614783677	0.00572006251901325	578	NA
ENSG00000120458	488.2773184979531	176.58229398474194	2.765154464128459	0.005871927017322438	578	NA
ENSG00000103197	-413.84071561944234	149.71391649513902	-2.7642100701632444	0.005888722800574451	578	NA
ENSG00000033011	-1728.913627298114	625.8631664617936	-2.762446681552168	0.005920200433185057	578	NA
ENSG00000136244	26.510062270578626	9.611472140367386	2.758168767845517	0.0059971967206637194	578	NA
ENSG00000138119	-173.4183362592893	62.9375474450199	-2.7554034642163594	0.006047448392943298	578	NA
ENSG00000171295	-1103.7956479222732	400.84542150795346	-2.753669092115031	0.006079159510266927	578	NA
ENSG00000180878	73.8168215976544	26.807820166048188	2.753555534930908	0.006081241009213923	578	NA
ENSG00000151364	6927.170415869516	2519.789737859371	2.749106527338401	0.006163299459142778	578	NA
ENSG00000178301	-1078.5233301724315	392.31776558932614	-2.7491065273383968	0.006163299459142866	578	NA
ENSG00000032219	600.9794085579932	219.15865230655655	2.7422116454583336	0.006292446514760203	578	NA
ENSG00000166562	-525.7898347102305	192.24385084566867	-2.7350150987785247	0.006429844145103017	578	NA
ENSG00000179750	423.1656595975726	155.02885176287765	2.729592942124219	0.006535146178107676	578	NA
ENSG00000160688	-285.0514167447206	104.5779331566029	-2.725731979402032	0.0066110739897080216	578	NA
ENSG00000120549	-12.0892440672212	4.44152152045832	-2.7218699744077144	0.006687817000789398	578	NA
ENSG00000107874	-1303.9073558646346	479.1117943989966	-2.7215096165609345	0.006695018572286342	578	NA
ENSG00000168010	867.4101845768445	319.0109847678664	2.7190605527519054	0.006744147331996947	578	NA
ENSG00000163293	631.2395359518464	232.45412265841475	2.7155445931988758	0.006815246304913435	578	NA
ENSG00000164867	2665.0962888442864	981.5002281329442	2.715329260711388	0.006819622578506691	578	NA
ENSG00000157617	-214.08655854080547	78.86598881608292	-2.7145612672157027	0.006835251389662635	578	NA
ENSG00000110987	-437.8212900408273	161.83547595196308	-2.705348054655111	0.0070252733759485	578	NA
ENSG00000019102	-76.99827612751203	28.4652628346601	-2.7049908716724294	0.0070327351093486985	578	NA
ENSG00000289692	7.104704827430255	2.63102854845668	2.7003526174574435	0.007130280609543667	578	NA
ENSG00000100365	-52.65670163373602	19.57544596320421	-2.6899362462911114	0.007353795602377852	578	NA
ENSG00000138653	-836.4982449619368	311.0027850251784	-2.6896808814564634	0.007359353515751097	578	NA
ENSG00000196937	327.9395241098771	122.06076689089002	2.6866906743509307	0.007424715887472495	578	NA
ENSG00000171017	-812.5322087673799	302.6732846665016	-2.684519083548	0.007472511012669091	578	NA
ENSG00000188124	398.215067002741	148.39023016705949	2.6835666105135476	0.007493561387159695	578	NA
ENSG00000177885	251.97009075766482	93.89396551295724	2.6835600070900543	0.007493707513724276	578	NA
ENSG00000160111	232.3151450815505	86.61354132982144	2.6822035159248627	0.0075237795589515955	578	NA
ENSG00000115468	-769.459923880563	287.68578760684215	-2.674653935049875	0.007693136925166385	578	NA
ENSG00000105855	-294.5456908284856	110.41429233277033	-2.667640978404986	0.007853517032982154	578	NA
ENSG00000166532	-413.18167400082604	155.10567578683145	-2.663872046621168	0.007940944070580321	578	NA
ENSG00000149150	-123.91579105972777	46.54675360632715	-2.6621790234342737	0.007980500420055587	578	NA
ENSG00000169744	648.2973901861658	243.63913263307126	2.6608918821038636	0.008010691890814938	578	NA
ENSG00000159445	601.6678426954029	226.2501489613847	2.659303631212604	0.008048087557605181	578	NA
ENSG00000181722	285.3902900024702	107.40558203232652	2.6571271679024515	0.008099587290996853	578	NA
ENSG00000185875	-368.87579071340707	139.02902483279954	-2.6532286416957045	0.00819257454544759	578	NA
ENSG00000116704	-410.2147041935254	154.7767798931484	-2.6503633456951423	0.008261526824109407	578	NA
ENSG00000117152	4802.339771621259	1812.1746004329343	2.6500425347943652	0.00826927933741452	578	NA
ENSG00000162298	1202.1350378746874	453.88976627487335	2.648517607569677	0.008306219074463132	578	NA
ENSG00000167641	521.0081878062408	197.07007039326123	2.6437712574342114	0.008422143530387333	578	NA
ENSG00000144227	3779.3857253954093	1432.904645928664	2.637569594134433	0.008575797883429673	578	NA
ENSG00000091947	739.3217405372976	280.5046219959399	2.6356847002257195	0.008622993960012437	578	NA
ENSG00000157657	510.86949314337744	193.95257670570734	2.633991782014538	0.008665581419348508	578	NA
ENSG00000100906	227.14957527333178	86.33345801508406	2.6310723616983407	0.00873946601476732	578	NA
ENSG00000283205	-8268.455811631411	3143.3776044597403	-2.6304366996508297	0.008755627959430785	578	NA
ENSG00000109066	111.59219032073293	42.44797210329138	2.6289168785069044	0.008794378575224223	578	NA
ENSG00000166974	486.0648106617241	184.94039319218942	2.62822416602417	0.00881209145955434	578	NA
ENSG00000159189	6.629713624803004	2.524416842135507	2.626235696951958	0.008863114927016058	578	NA
ENSG00000181894	908.9774681940361	346.1840197201092	2.625706030361965	0.00887675055139723	578	NA
ENSG00000015532	172.46490768964836	65.88605222090276	2.6176239412767974	0.009087157427093755	578	NA
ENSG00000146574	1186.6371623015432	453.5416266452159	2.616379826211174	0.009119939877604625	578	NA
ENSG00000088320	4761.192585268041	1822.0429080928693	2.61310672988024	0.009206692136116724	578	NA
ENSG00000186205	-11.242209809735652	4.307063443421236	-2.610179756443432	0.00928489516769647	578	NA
ENSG00000176887	-2978.2349477760304	1141.2323453430422	-2.6096657354036044	0.00929868999158012	578	NA
ENSG00000203785	-696.6240102278027	267.0142725242312	-2.608939228761957	0.009318218579561131	578	NA
ENSG00000196345	529.4855941457387	203.34521865514998	2.6038753094248315	0.009455359491563198	578	NA
ENSG00000163218	284.3365873277882	109.23257466107628	2.6030384087349367	0.009478197398311985	578	NA
ENSG00000170075	-857.8080071777332	329.8913270848836	-2.600274504812952	0.00955397150327951	578	NA
ENSG00000107281	-372.2788478637228	143.35761022613366	-2.5968544486510803	0.009648483843387795	578	NA
