gene	effect	se	zscore	pvalue	n_samples	status
ENSG00000157510	-116.3716746660901	26.50399472900191	-4.390722072501425	1.3444029561972469e-05	578	NA
ENSG00000108469	1286.4452199046102	305.1196995858711	4.216198500623394	2.8846003308934152e-05	578	NA
ENSG00000172005	-638.6950155636016	160.33286034420976	-3.9835565472506542	7.659583387672969e-05	578	NA
ENSG00000197766	913.5343271059318	230.0586971694678	3.9708749912331998	8.067444857642802e-05	578	NA
ENSG00000161526	1456.3427520941145	372.85003349009145	3.9059745776657335	0.00010497543855455278	578	NA
ENSG00000196344	-1249.6566274806596	328.0060111429921	-3.8098589203472852	0.00015399330997373115	578	NA
ENSG00000084090	658.9777323852848	173.33258905006298	3.801810934670541	0.00015895595353035294	578	NA
ENSG00000135596	943.5539011016357	251.5431411274393	3.7510619326471835	0.0001938970955466645	578	NA
ENSG00000148985	316.83063806738784	85.44948067537155	3.7078123303177137	0.00022926615124930407	578	NA
ENSG00000174428	2163.7153452522125	596.2989260327977	3.6285749492247175	0.00031032012859670614	578	NA
ENSG00000174501	3322.118518047757	915.9578626003117	3.6269337855964228	0.00031225373858499245	578	NA
ENSG00000166825	-169.91971909687894	47.22931875977518	-3.597759263925656	0.0003485719579556903	578	NA
ENSG00000236444	-378.7174461990587	107.1966220904443	-3.5329233217771168	0.0004439394281957894	578	NA
ENSG00000154001	-501.62278839332396	142.14916952150108	-3.528847829937198	0.0004506840726590023	578	NA
ENSG00000163501	6225.679631322803	1766.2648106363217	3.5247713671427983	0.00045752614418077787	578	NA
ENSG00000175602	-286.10463681012095	81.42157180900585	-3.5138677681296686	0.00047630772429904064	578	NA
ENSG00000254470	147.32329397790932	41.935584801318115	3.5130854780229193	0.00047768258062532955	578	NA
ENSG00000130783	-103108.86107764574	29713.489984457086	-3.4701026749661934	0.0005591893048230194	578	NA
ENSG00000090975	-7410.542589695915	2135.5398625973285	-3.470102674966188	0.0005591893048230299	578	NA
ENSG00000150977	9233.78182401894	2660.95349011796	3.470102674966186	0.0005591893048230354	578	NA
ENSG00000259916	-2451.01786329158	708.2520311477268	-3.460657725639968	0.0005787600938418841	578	NA
ENSG00000175766	3379.761610512662	978.2955375873588	3.4547449933664445	0.0005913352869242946	578	NA
ENSG00000163703	131.92244364034545	38.71653186307482	3.407393102948977	0.0007016367964376676	578	NA
ENSG00000100906	236.6457403730241	70.54155875135751	3.3546996205051967	0.000846762964920842	578	NA
ENSG00000167645	239.0915657555099	72.04444167206309	3.318667758490288	0.000961572981315312	578	NA
ENSG00000118961	111.35902681895053	33.55723978741256	3.318479932331076	0.0009622076419332847	578	NA
ENSG00000115306	-102.82941119851981	30.99825410150904	-3.317264606638408	0.0009663236118700277	578	NA
ENSG00000184344	3734.1367501349378	1137.0113743416482	3.2841683332298026	0.001084896856998082	578	NA
ENSG00000149735	11657.187897010082	3577.5549039782227	3.258423199612492	0.0011863138309719699	578	NA
ENSG00000196408	2079.3566984793883	647.753079473382	3.210107005851502	0.0014007215743368447	578	NA
ENSG00000165480	555.7472354199843	173.61756084850364	3.200985157860396	0.0014450186735421595	578	NA
ENSG00000181631	-1897.060787903002	592.9047458852727	-3.1996046600545913	0.0014518342722242767	578	NA
ENSG00000171533	-13162.37978368617	4115.894910850584	-3.1979387396375616	0.0014600985687436999	578	NA
ENSG00000141736	-612.2339265684215	192.6275971725329	-3.178329250611246	0.0015606993390996106	578	NA
ENSG00000124610	-153.94796534193645	48.73352532434432	-3.15897453174875	0.001666233765621625	578	NA
ENSG00000183742	590.182818372254	187.4188896338829	3.149003921243788	0.0017231331009218954	578	NA
ENSG00000162512	265.81289319323974	84.89165267053579	3.131201771095901	0.0018292006079992293	578	NA
ENSG00000099337	1232.799181519439	394.3038075786619	3.126521118550195	0.001858070327739084	578	NA
ENSG00000112079	-850.4038708016512	272.2211643260718	-3.1239447267333738	0.0018741397259365445	578	NA
ENSG00000178988	-286.797356320605	91.94497168260334	-3.119228284833646	0.001903889039129207	578	NA
ENSG00000196739	9845.057888414558	3172.1730057781765	3.103569026809568	0.0020058071978451357	578	NA
ENSG00000157985	1139.7125636921878	368.0664279847652	3.096486060769884	0.0020535355634739697	578	NA
ENSG00000176893	15060.257046658477	4884.898441123906	3.0830235731970403	0.0021471432753290697	578	NA
ENSG00000113522	20629.278821072574	6716.8894102527975	3.0712547968384922	0.0022321707790238475	578	NA
ENSG00000168004	386.55291312222045	126.3503390701555	3.0593737695281416	0.0023211374634721496	578	NA
ENSG00000105053	-72.49884665295288	23.903188724235992	-3.033019882382664	0.0025302152527573356	578	NA
ENSG00000175550	897.1243473681051	297.8909462411077	3.011586483873828	0.002712841541906027	578	NA
ENSG00000267710	-8034.5577616583705	2687.0014545332233	-2.9901575781074916	0.0029074289512364486	578	NA
ENSG00000011304	-1364.5229487548067	456.7045709486681	-2.98775846696786	0.0029299913983382715	578	NA
ENSG00000109854	66.06013865525271	22.122509109100054	2.9861051623696246	0.002945633026302573	578	NA
ENSG00000127824	-521.7365540204505	175.53545619022347	-2.9722573737755718	0.003079675120840459	578	NA
ENSG00000163481	-1221.930477098999	411.7023225731507	-2.9679951025340356	0.003122041242249821	578	NA
ENSG00000110768	-25.90736097954279	8.747227431892854	-2.9617797389242653	0.0031847760377270505	578	NA
ENSG00000135269	243.84745671552452	82.35127886802478	2.9610646011498094	0.0031920676985494095	578	NA
ENSG00000239282	-228.46903712488142	77.29325834492289	-2.955872763253598	0.003245463580665716	578	NA
ENSG00000248751	-4471.60970171877	1519.9925991239609	-2.9418628118952403	0.0033936468687955604	578	NA
ENSG00000106853	-428.75300933836945	145.9718804642754	-2.9372301567581767	0.0034439889516655643	578	NA
ENSG00000051009	97.36241930988763	33.19076075223824	2.933419334274281	0.003485910221764762	578	NA
ENSG00000253649	-13709.795777294456	4685.940383860816	-2.925729875803232	0.003571919502360807	578	NA
ENSG00000204632	2169.264621107273	742.1957903207765	2.9227659997501716	0.003605585086190803	578	NA
ENSG00000127481	-1214.950098586323	416.196837401835	-2.9191718662996413	0.0036467976006826558	578	NA
ENSG00000042062	13877.181303926436	4769.5316040304615	2.909548034486157	0.003759273703357818	578	NA
ENSG00000173905	3586.2906920251776	1232.6212984715978	2.909482982706885	0.003760044619640533	578	NA
ENSG00000203785	-3528.931705773609	1215.506556103169	-2.903260116578164	0.003834460128912794	578	NA
ENSG00000144331	57277.12387997326	19762.06006822779	2.8983377078212533	0.0038942718863081774	578	NA
ENSG00000141741	363.22546151490985	125.8623594819138	2.885894265847644	0.004049278659545067	578	NA
ENSG00000110756	-99.11894731436486	34.390089476559226	-2.8821950981524997	0.004096429805276218	578	NA
ENSG00000173372	691.0951529280753	239.83443085898398	2.881551036908542	0.004104690158791597	578	NA
ENSG00000196793	271.454048811927	94.46746072735945	2.873519058539795	0.004208984281573564	578	NA
ENSG00000187758	1808.9464817150151	630.2527619232965	2.870192073724175	0.00425288622159295	578	NA
ENSG00000197183	528.158285867419	184.0854042602588	2.8690937665036826	0.004267470330348063	578	NA
ENSG00000141034	1599.0703702355095	559.0630361410688	2.8602684614477263	0.0043863198962473164	578	NA
ENSG00000101448	2656.5049879204544	929.9194344393234	2.8567044515228806	0.0044351628884639945	578	NA
ENSG00000130517	-117.11218460887123	41.04376324000284	-2.853349092870928	0.004481597502386832	578	NA
ENSG00000166452	112.6806606331369	39.53667583473398	2.8500286949805744	0.004527982624839555	578	NA
ENSG00000215183	-1876.226112513616	658.4892595235266	-2.8492888614025786	0.00453837713382967	578	NA
ENSG00000100368	238.94586571384954	84.06660746342868	2.8423398174810095	0.004637072725947668	578	NA
ENSG00000172379	249.65273197357888	87.89027710466006	2.8405045495111083	0.004663461845764018	578	NA
ENSG00000197756	-318.0460214033566	112.43523593663227	-2.8287041758208713	0.004836419503919316	578	NA
ENSG00000214402	-2303.0637660471216	814.3259261243552	-2.8281842591063744	0.004844172056310231	578	NA
ENSG00000100156	451.5041584727223	159.66390585384787	2.827841120747837	0.004849294814625967	578	NA
ENSG00000107485	1201.9780693019084	426.6039086872331	2.8175505306566353	0.005005226330863699	578	NA
ENSG00000130764	-273.5251992841022	97.08264444155965	-2.817446937683643	0.005006818907062711	578	NA
ENSG00000099338	522.7802260509063	185.69693975926987	2.815233394414673	0.005040958557276999	578	NA
ENSG00000135457	811.7718212754733	289.669487094562	2.8024070792463966	0.00524296686155042	578	NA
ENSG00000204176	-121421.5269999327	43351.44422124663	-2.8008646351030624	0.005267747169239345	578	NA
ENSG00000240247	40180.44699175714	14402.95153163791	2.7897370135208535	0.005449685206652525	578	NA
ENSG00000144026	-868.7663315534581	312.08563714753495	-2.783743396504847	0.005550020877862957	578	NA
ENSG00000104343	-632.1232884223882	227.44925754569311	-2.7791837847410807	0.005627466823287537	578	NA
ENSG00000100347	1336.5170426739353	481.04784525234277	2.7783453472758826	0.005641813797017654	578	NA
ENSG00000182628	88.86289175874062	31.99501861408337	2.777397720269664	0.005658068993215147	578	NA
ENSG00000153982	-45.278494907629884	16.338114649066185	-2.7713414846319373	0.005762959311181752	578	NA
ENSG00000163209	-5399.661879483338	1950.3661896211427	-2.76853747168998	0.005812115896769262	578	NA
ENSG00000275074	-192.6574959595642	69.67799867595673	-2.7649688512945634	0.005875224667515558	578	NA
ENSG00000184697	-704.5578834166758	255.44914512615802	-2.758114078121959	0.005998186886287403	578	NA
ENSG00000154262	2092.283332303762	758.651026137454	2.7578995614838564	0.006002072167948246	578	NA
ENSG00000186522	63.01114201071123	22.85134403333777	2.7574370207189753	0.006010457348745619	578	NA
ENSG00000196860	165.8404792236642	60.15895667318615	2.756704710232817	0.006023754696798642	578	NA
ENSG00000180878	330.4596573705588	120.0300706893878	2.7531405711300283	0.006088852754669588	578	NA
ENSG00000186452	-9115.420778852478	3314.4873374765552	-2.750175170617002	0.006143498465145676	578	NA
ENSG00000151364	18458.39875860166	6714.326482092538	2.749106527338398	0.006163299459142842	578	NA
ENSG00000130338	74.57721239213583	27.158481369804143	2.74600083033559	0.006221172696204504	578	NA
ENSG00000109819	-4069.385689913015	1481.9591546970853	-2.745949965635054	0.006222124605760941	578	NA
ENSG00000163393	431.24332239000694	157.0972948487236	2.745071599133973	0.00623858358418584	578	NA
ENSG00000037241	647.6557627399	235.93850195558468	2.7450193901028532	0.006239563121953895	578	NA
ENSG00000145451	-1668.0498982080226	608.0540052506025	-2.7432594536081627	0.006272664099544485	578	NA
ENSG00000108953	2168.2586233294014	793.0520444040261	2.734068512437711	0.006448116504397778	578	NA
ENSG00000167642	119.4709551886282	43.6976994788914	2.7340330638307355	0.00644880169290496	578	NA
ENSG00000137269	-409.1962516926038	149.77224321610908	-2.7321234088893704	0.006485810747775201	578	NA
ENSG00000104213	167.67745152728406	61.41142532204672	2.7303950469797647	0.006519471371747431	578	NA
ENSG00000132259	1128.287218670742	413.6421438692773	2.7276892245953377	0.006572484930748844	578	NA
ENSG00000107874	-535.1451030995464	196.6353893600407	-2.7215096165608936	0.006695018572287158	578	NA
ENSG00000188124	1971.0906544654936	726.3771960651255	2.7135910449049527	0.006855041722666827	578	NA
ENSG00000157219	513.5339292623563	189.39080203855	2.7115040632112	0.006897786444330864	578	NA
ENSG00000169499	-211.91181303845192	78.15470466529077	-2.7114402638458683	0.006899096930765816	578	NA
ENSG00000019102	-120.98569291600964	44.7268396292986	-2.704990871672435	0.007032735109348583	578	NA
ENSG00000289692	594.7657493412921	220.340568179786	2.6993020588745846	0.007152542987011571	578	NA
ENSG00000119509	280.12026105187874	104.16722254315326	2.6891401557321313	0.007371134666626094	578	NA
ENSG00000127124	75.53968632606141	28.18592544669869	2.680049887626063	0.007571746232527375	578	NA
ENSG00000166974	188.9639194900031	70.52546064439683	2.679371644841799	0.007586909205940754	578	NA
ENSG00000180305	-10197.020377563193	3812.651492703318	-2.674522021506117	0.007696126308858177	578	NA
ENSG00000124104	-89.34294158187686	33.40519945749591	-2.6745220215061125	0.007696126308858269	578	NA
ENSG00000225556	-99.9662395269669	37.42334450564592	-2.671226766273799	0.0077711418635961725	578	NA
ENSG00000120055	-212.79490886590227	79.68387512934959	-2.6704889605390756	0.007788027540297642	578	NA
ENSG00000100304	106.15798339382607	39.825726864646505	2.6655629853189957	0.007901612239401345	578	NA
ENSG00000164900	1868.8556895070583	701.1702295440797	2.665338045972431	0.007906834300039342	578	NA
ENSG00000138835	9542.755509032699	3585.986614153752	2.6611241300700366	0.008005236661247164	578	NA
ENSG00000204548	-12524.54725998764	4713.374051228516	-2.6572360105226918	0.008097004834886722	578	NA
ENSG00000108179	-233.32095138973636	87.82262654870455	-2.656729370993494	0.008109031914707977	578	NA
ENSG00000183779	606.5206413686099	228.32942477940892	2.6563402502965827	0.008118280106827473	578	NA
ENSG00000111729	714.3406342797745	268.9811315520311	2.6557276718928295	0.008132858377239533	578	NA
ENSG00000249139	1050.687447540191	396.4366895438013	2.6503284767846975	0.008262369128201361	578	NA
ENSG00000051128	31.87179171516448	12.037880478648953	2.6476248681563206	0.008327913362742998	578	NA
ENSG00000076984	321.6651375668499	121.62910654917991	2.6446394838622513	0.00840083023401387	578	NA
ENSG00000136244	64.87352964024505	24.59956167868216	2.6371823403855235	0.008585475433800822	578	NA
ENSG00000179921	-68.39025919780573	25.953513690959227	-2.635105982648859	0.00863753117143208	578	NA
ENSG00000063978	-289.8563335767932	110.2334178149728	-2.629477878145066	0.008780057012598689	578	NA
ENSG00000266094	54.15137644106768	20.607760817125605	2.627717631314239	0.008825063938050395	578	NA
ENSG00000185085	1338.329676831386	509.42992937822527	2.627112385141678	0.008840586870375351	578	NA
ENSG00000139193	-300.2210051130317	114.29873654173906	-2.6266345035528755	0.008852860517705681	578	NA
ENSG00000151623	-85.73417427100621	32.69145587749619	-2.622525426590837	0.008959027202374886	578	NA
ENSG00000110435	121.22656354250732	46.29694057767611	2.6184573328148053	0.009065256581227034	578	NA
ENSG00000172493	332.2508784573831	127.00376612765366	2.616071070864403	0.009128091962175103	578	NA
ENSG00000131068	-73029.24796240866	27947.288615247417	-2.613106729880248	0.009206692136116511	578	NA
ENSG00000171295	-302.7852269089072	115.95019278269105	-2.6113387105476784	0.009253859379183195	578	NA
ENSG00000164520	1473.4943731689164	564.7258751699819	2.609220575780056	0.009310651588368407	578	NA
ENSG00000119650	-268.85118797424116	103.29864818430688	-2.602659305807692	0.009488558835635437	578	NA
ENSG00000113805	1188.5872592424428	456.899408934578	2.60141999748709	0.009522501654102997	578	NA
ENSG00000186073	1825.1425626638852	702.3400169579835	2.598659507639975	0.009598497890233008	578	NA
ENSG00000139921	1029.357673603447	396.2607726262748	2.597677450586976	0.009625664369322292	578	NA
ENSG00000171757	-1096.5233138967842	422.24080646541677	-2.596914597326097	0.009646814457498114	578	NA
ENSG00000167716	970.2927105107194	373.70609324428796	2.5964059137683067	0.009660940770591795	578	NA
ENSG00000186469	38.97255740330191	15.022418218813636	2.5942931980480894	0.009719809652773161	578	NA
ENSG00000196345	411.3158748074938	158.55415273526833	2.5941665211017955	0.009723349554724505	578	NA
ENSG00000162390	-267.57731407318835	103.46219091438483	-2.5862328229121796	0.009947360016572466	578	NA
ENSG00000159685	-328.7941136482572	127.16287765678726	-2.5856139756106566	0.009965025650362797	578	NA
ENSG00000153815	812.9490939880773	314.67429904646616	2.5834620000791158	0.010026674330147502	578	NA
ENSG00000116985	-31.78710665861664	12.307783828164446	-2.5826832110811693	0.010049068459742811	578	NA
ENSG00000015532	160.4228769123548	62.137232998475525	2.581751216960218	0.010075926707388246	578	NA
ENSG00000169710	777.910439240678	301.3750408565424	2.5812039279356624	0.010091728358352743	578	NA
ENSG00000153317	-115.64547223166457	44.85959946474557	-2.5779425944841186	0.010186351076362522	578	NA
ENSG00000205359	11694.7943758813	4537.6103746070685	2.5773024588727504	0.010205016358681377	578	NA
ENSG00000138109	28721.56441100179	11145.539156645653	2.576956036610955	0.010215130176776718	578	NA
