gene	effect	se	zscore	pvalue	n_samples	status
ENSG00000157510	-43.33290574246744	9.67998006032064	-4.476549070601296	9.147157145982144e-06	578	NA
ENSG00000116014	-1485.1240520730303	351.8299010057657	-4.221142227614965	2.8239128804212554e-05	578	NA
ENSG00000172005	-502.6142606830884	126.42580139005744	-3.9755671323165185	7.914195111227377e-05	578	NA
ENSG00000108469	3910.2024423055636	1001.0824096664629	3.9059745776657397	0.00010497543855455032	578	NA
ENSG00000161526	1957.7537801214075	501.2203078114724	3.905974577665739	0.0001049754385545506	578	NA
ENSG00000172116	1958.4241249107934	505.6479843138455	3.873097857926472	0.00011978575290415637	578	NA
ENSG00000148985	293.1818278320232	79.70935074427199	3.6781359413229398	0.00025695618653118234	578	NA
ENSG00000197766	816.6642872272405	223.4152010111935	3.6553658100745086	0.00028030226108090577	578	NA
ENSG00000174501	555.9805444592578	153.29216835091165	3.6269337855964334	0.00031225373858497884	578	NA
ENSG00000144026	-1056.1828808263886	291.2054488065889	-3.626933785596429	0.00031225373858498415	578	NA
ENSG00000165480	661.9067769877614	182.5452093096677	3.6259882113088486	0.00031337293830231385	578	NA
ENSG00000123364	3600.3414611982103	995.8235750063138	3.615441079686613	0.000326114609856336	578	NA
ENSG00000166825	-122.81212030063112	34.13572484742241	-3.5977592639256546	0.00034857195795569187	578	NA
ENSG00000174851	1803.4997941292877	503.56704130537463	3.5814492335601527	0.0003705655321805276	578	NA
ENSG00000141741	350.86583794680627	98.55191472078334	3.5602133042354085	0.0004011536833042976	578	NA
ENSG00000154001	-724.483369641848	205.30309170480962	-3.5288478299368715	0.00045068407265954626	578	NA
ENSG00000105053	-135.11693445334075	38.65446477093219	-3.4955065411990254	0.000509573276784417	578	NA
ENSG00000184697	-282.7572910165567	80.95207320836593	-3.4928974615480923	0.0005144727110644084	578	NA
ENSG00000182782	-1233.3314233754604	355.41640663050487	-3.4701026749663995	0.0005591893048225991	578	NA
ENSG00000184445	6244.679866472584	1799.566310104476	3.470102674966193	0.0005591893048230209	578	NA
ENSG00000255398	-5545.070738585199	1597.9558122553888	-3.4701026749661925	0.0005591893048230209	578	NA
ENSG00000150977	376190.0881258734	108408.92139583117	3.470102674966192	0.0005591893048230219	578	NA
ENSG00000267710	-3819.210489998036	1124.3156045072506	-3.39692029060814	0.0007284919255208497	578	NA
ENSG00000239697	-1282.711076507755	379.7739973129819	-3.377564250273403	0.0007806622161683204	578	NA
ENSG00000259916	-927.4911811314375	276.9233765764945	-3.3492700854571473	0.0008632063905444594	578	NA
ENSG00000163703	208.04756784521234	62.24983038637441	3.3421387103209033	0.0008852550424123953	578	NA
ENSG00000167645	559.9204745407001	168.63568589243232	3.320296481599136	0.0009560858379249261	578	NA
ENSG00000115306	-111.91389137580141	33.736799636617704	-3.3172646066383487	0.000966323611870229	578	NA
ENSG00000163393	215.85280103812693	65.56445278056327	3.292223024579517	0.001054857457372909	578	NA
ENSG00000108953	9956.898950834258	3039.3034585422083	3.276046333198348	0.001115988909292471	578	NA
ENSG00000095932	-2800.436809654991	857.3060559003849	-3.2665543307212905	0.001153371511066341	578	NA
ENSG00000149735	3135.071828577681	962.0791540489429	3.2586423012946746	0.0011854148560265937	578	NA
ENSG00000176893	1735.988799310477	537.0464414564353	3.23247426163478	0.001297361968917675	578	NA
ENSG00000196344	-214.75087260242665	66.50454759484364	-3.2291156074126444	0.001312418347808279	578	NA
ENSG00000100156	37.93513696463541	11.757312210907815	3.2265143839117574	0.0013241901847789552	578	NA
ENSG00000051009	140.28347781924074	43.528341995277906	3.2228077475236514	0.0013411334024457811	578	NA
ENSG00000155066	-1549.4872879166167	481.1960546723175	-3.2200747966892185	0.0013537540444591026	578	NA
ENSG00000141736	-237.5563169138381	74.47358193550242	-3.1898065158135256	0.0015010684690663241	578	NA
ENSG00000173141	1148.8254407862812	360.5319203220691	3.186473585362474	0.0015181644056880723	578	NA
ENSG00000172742	314.42233345304857	99.34559407382336	3.164934855786382	0.0016330528765591487	578	NA
ENSG00000006576	1257.2010658753811	397.91237219624816	3.159492274483329	0.0016633270362264108	578	NA
ENSG00000172938	55810.88499435002	17820.619810645472	3.131815031540618	0.0018254488613789058	578	NA
ENSG00000118961	107.72489230877983	34.59512849924427	3.1138746113093085	0.0019381843017238017	578	NA
ENSG00000115468	1071.828174930061	348.0578378585539	3.0794542123359334	0.0021726113905582538	578	NA
ENSG00000166562	-619.5999994028494	201.65401283798423	-3.07258948474612	0.0022223746850866775	578	NA
ENSG00000204632	379.5037459749917	123.92623169876431	3.06233588137721	0.002298657134612657	578	NA
ENSG00000183779	988.1705123822877	324.55464771178083	3.044696846430089	0.0024355323624238403	578	NA
ENSG00000152953	-18269.18861740849	6012.559929840926	-3.0385042029663123	0.0024853328731417094	578	NA
ENSG00000111785	-1587.8447095312106	526.271397873657	-3.017159427524898	0.002664229185606687	578	NA
ENSG00000174791	272.79398317919475	90.55421267556115	3.0124935673237503	0.002704874158625681	578	NA
ENSG00000155287	1170.938516556439	391.78285054126314	2.9887436750708773	0.002920706689841642	578	NA
ENSG00000174576	1661.7577318637243	556.8266634778378	2.9843357742330237	0.0029624575021383053	578	NA
ENSG00000124610	-184.388882111743	61.83977218080783	-2.9817199450965743	0.002987491575058423	578	NA
ENSG00000175575	-620.1387522376172	209.32879933448376	-2.962510434346425	0.003177341471900531	578	NA
ENSG00000110768	-37.13320775832226	12.536300058248615	-2.9620547997245334	0.0031819755283517695	578	NA
ENSG00000197561	686.1444397471614	232.83407661892505	2.9469244781989556	0.0033394114178295917	578	NA
ENSG00000253649	-1345.9775427983313	457.1153840025093	-2.94450283211414	0.003365259693715624	578	NA
ENSG00000183654	-6169.692010034139	2097.023809425331	-2.9421182450593553	0.00339089076859479	578	NA
ENSG00000197905	-2174.462928502634	741.2734849905327	-2.9334152273508147	0.0034859556503865135	578	NA
ENSG00000189403	1067.1015394769543	364.0526977175038	2.931173278394436	0.0035108356960608174	578	NA
ENSG00000197540	-178.37553986608393	61.03955806688954	-2.9222940911631934	0.003610971946950002	578	NA
ENSG00000115129	-421.9279228121087	144.39458728673247	-2.922048054157755	0.0036137833816334663	578	NA
ENSG00000236396	2585.2874644222484	885.5013808836125	2.9195747406316586	0.0036421567205032978	578	NA
ENSG00000152402	969.2997276443017	332.97944978670006	2.9109896369437083	0.0037422264673799954	578	NA
ENSG00000244057	15015.400511739677	5172.165727711825	2.903116663738947	0.0038361913064168343	578	NA
ENSG00000135596	617.3318436435364	212.69451327015582	2.902434266649027	0.003844436173429239	578	NA
ENSG00000103197	-643.3081525765693	221.84752244067138	-2.8997761412846477	0.003876706332615348	578	NA
ENSG00000170044	5259.185770327515	1821.3340731815415	2.887545919096911	0.004028385931691141	578	NA
ENSG00000063761	1024.3995847067692	354.94023966571876	2.8861184791883403	0.004046436680840433	578	NA
ENSG00000197183	557.3805684208575	194.27060032972864	2.8690937665031924	0.004267470330354585	578	NA
ENSG00000066777	-528.669833001235	184.53212819018984	-2.864920261778785	0.004323304743725673	578	NA
ENSG00000188931	3011.3354920016536	1052.528878295865	2.861047857306552	0.004375704015729058	578	NA
ENSG00000070756	2936.0902946898423	1026.7198014303744	2.859680207393905	0.004394347794169949	578	NA
ENSG00000109819	-754.5851303172781	263.9038905329789	-2.8593179463679825	0.004399298207941705	578	NA
